Commit SHA,Java File,Old function signature,New function signature
969b3a9f79f03a7874009a51cf2840c1efb82cc0,rxjava-core/src/main/java/rx/Observable.java,"merge(Observable<? extends T>[])","merge(Observable, Observable, Observable)"
969b3a9f79f03a7874009a51cf2840c1efb82cc0,rxjava-core/src/main/java/rx/Observable.java,"merge(Observable<? extends T>[])","merge(Observable, Observable, Observable, Observable, Observable, Observable, Observable, Observable)"
969b3a9f79f03a7874009a51cf2840c1efb82cc0,rxjava-core/src/main/java/rx/Observable.java,"merge(Observable<? extends T>[])","merge(Observable, Observable, Observable, Observable)"
969b3a9f79f03a7874009a51cf2840c1efb82cc0,rxjava-core/src/main/java/rx/Observable.java,"merge(Observable<? extends T>[])","merge(Observable, Observable)"
969b3a9f79f03a7874009a51cf2840c1efb82cc0,rxjava-core/src/main/java/rx/Observable.java,"merge(Observable<? extends T>[])","merge(Observable, Observable, Observable, Observable, Observable)"
969b3a9f79f03a7874009a51cf2840c1efb82cc0,rxjava-core/src/main/java/rx/Observable.java,"merge(Observable<? extends T>[])","merge(Observable, Observable, Observable, Observable, Observable, Observable, Observable, Observable, Observable)"
969b3a9f79f03a7874009a51cf2840c1efb82cc0,rxjava-core/src/main/java/rx/Observable.java,"merge(Observable<? extends T>[])","merge(Observable, Observable, Observable, Observable, Observable, Observable, Observable)"
1a0fcdc976d78aea4ec59c6ab73e0856f98e6dfc,rxjava-core/src/main/java/rx/Observable.java,"concat(Observable<? extends T>[])","concat(Observable, Observable)"
1a0fcdc976d78aea4ec59c6ab73e0856f98e6dfc,rxjava-core/src/main/java/rx/Observable.java,"concat(Observable<? extends T>[])","concat(Observable, Observable, Observable, Observable, Observable, Observable)"
1a0fcdc976d78aea4ec59c6ab73e0856f98e6dfc,rxjava-core/src/main/java/rx/Observable.java,"concat(Observable<? extends T>[])","concat(Observable, Observable, Observable)"
1a0fcdc976d78aea4ec59c6ab73e0856f98e6dfc,rxjava-core/src/main/java/rx/Observable.java,"concat(Observable<? extends T>[])","concat(Observable, Observable, Observable, Observable, Observable, Observable, Observable, Observable, Observable)"
1a0fcdc976d78aea4ec59c6ab73e0856f98e6dfc,rxjava-core/src/main/java/rx/Observable.java,"concat(Observable<? extends T>[])","concat(Observable, Observable, Observable, Observable)"
1a0fcdc976d78aea4ec59c6ab73e0856f98e6dfc,rxjava-core/src/main/java/rx/Observable.java,"concat(Observable<? extends T>[])","concat(Observable, Observable, Observable, Observable, Observable, Observable, Observable)"
1a0fcdc976d78aea4ec59c6ab73e0856f98e6dfc,rxjava-core/src/main/java/rx/Observable.java,"concat(Observable<? extends T>[])","concat(Observable, Observable, Observable, Observable, Observable)"
1a0fcdc976d78aea4ec59c6ab73e0856f98e6dfc,rxjava-core/src/main/java/rx/Observable.java,"concat(Observable<? extends T>[])","concat(Observable, Observable, Observable, Observable, Observable, Observable, Observable, Observable)"
09cac8302d0bb6277e6bcbcb69ea677abe515684,rxjava-core/src/main/java/rx/Observable.java,"Observable()","Observable(OnSubscribeFunc)"
644806b2e3640ba8f730a2483b74b551524aeccd,rxjava-core/src/main/java/rx/subjects/PublishSubject.java,"PublishSubject(Func1, ConcurrentHashMap)","PublishSubject(Func1, ConcurrentHashMap, AtomicReference)"
8d3e766dc35fbb3531446ede4e216ea83270b358,rxjava-core/src/main/java/rx/concurrency/CurrentThreadScheduler.java,"enqueue(DiscardableAction)","enqueue(DiscardableAction, long)"
ea88d82b41b85750ba2bddbbe2e71ca3580d621a,rxjava-core/src/main/java/rx/concurrency/DiscardableAction.java,"call()","call(Scheduler)"
ea88d82b41b85750ba2bddbbe2e71ca3580d621a,rxjava-core/src/main/java/rx/concurrency/SleepingAction.java,"call()","call(Scheduler, T)"
acfe92f43c5e6b223bb322bc2c65e3d16910357f,rxjava-core/src/main/java/rx/testing/UnsubscribeTester.java,"doUnsubscribe()","doUnsubscribe(String)"
041eaebedecd9e0e302efd01ba60d80db434ab62,rxjava-core/src/test/java/rx/performance/PerformanceTest.java,"runNonCompositionalTestWithDirectLoop(Integer[])","runNonCompositionalTestWithDirectLoop(AtomicLong, Integer[])"
041eaebedecd9e0e302efd01ba60d80db434ab62,rxjava-core/src/test/java/rx/performance/PerformanceTest.java,"runCompositionTest(Integer[])","runCompositionTest(AtomicLong, Integer[])"
041eaebedecd9e0e302efd01ba60d80db434ab62,rxjava-core/src/test/java/rx/performance/PerformanceTest.java,"runNonCompositionalTestWithArrayOfFunctions(Integer[])","runNonCompositionalTestWithArrayOfFunctions(AtomicLong, Integer[])"
041eaebedecd9e0e302efd01ba60d80db434ab62,rxjava-core/src/test/java/rx/performance/PerformanceTest.java,"runCompositionTestWithMultipleOperations(Integer[])","runCompositionTestWithMultipleOperations(AtomicLong, Integer[])"
787d8fc0215c5bab541f61c2d69a91753d462559,rxjava-core/src/main/java/rx/observables/Observable.java,"Observable()","Observable(Func1)"
